BB Liquidating Inc.;1246;19;;;;
BlastGard International, Inc.;1516;29;;;;
PT Sentul City Tbk;656;18;;;;
The Bank of Nova Scotia;760;23;;;;
Pacific Booker Minerals Inc.;1504;28;;;;
Black Iron Inc.;1853;15;;;;
The Bank of New York Mellon Corporation;1952;39;;;;
Yinhang Internet Technologies Development, Inc.;1645;47;;;;
Birchcliff Energy Ltd.;1316;22;;;;
Progressive Waste Solutions Ltd.;496;32;;;;
Blackhawk Bancorp, Inc.;978;23;;;;
Bharat Heavy Electricals Ltd.;80;29;;;;
Bango PLC;691;9;;;;
BGEO Group plc;1825;14;;;;
Barisan Gold Corporation;996;24;;;;
BBX Capital Corporation;1768;23;;;;
Shiner International, Inc.;704;26;;;;
Belle International Holdings Limited;356;36;;;;
Beiersdorf Aktiengesellschaft;1777;29;;;;
Bird Construction Inc.;219;22;;;;
Bombardier Inc.;1088;15;;;;
PT Bank Danamon Indonesia Tbk;474;29;;;;
Barratt Developments plc;1256;24;;;;
Blue Calypso, Inc.;85;18;;;;
Banco Bradesco S.A.;434;19;;;;
Bannerman Resources Limited;435;27;;;;
SociÈtÈ Anonyme des Bains de Mer et du Cercle des …trangers ‡ Monaco;0;68;;;;
Balfour Beatty plc;1872;18;;;;
Bank of China Limited;433;21;;;;
PT Bank MNC Internasional Tbk;321;29;;;;
KNM Group Bhd;24;13;;;;
COACH-DRS-RS;1240;12;;;;
SapuraKencana Petroleum Berhad;1169;30;;;;
Kuala Lumpur Kepong Berhad;1294;26;;;;
DRB-HICOM Berhad;1021;16;;;;
Malaysia Building Society Bhd;1506;29;;;;
Tai United Holdings Limited;945;27;;;;
Li & Fung Limited;1582;17;;;;
Orient Overseas (International) Limited;1071;39;;;;
MY MEDICARE;211;11;;;;
Neway Group Holdings Limited;1591;28;;;;
Sleep Country Canada Holdings Inc.;1884;34;;;;
Zenyatta Ventures Ltd;1647;21;;;;
Zions Bancorporation;1333;20;;;;
Yellowhead Mining Inc.;1470;22;;;;
Yew Bio-Pharm Group, Inc.;36;25;;;;
Xylitol Canada Inc.;1785;19;;;;
Xenetic Biosciences, Inc.;130;25;;;;
Westshore Terminals Investment Corporation;1615;42;;;;
Western Copper and Gold Corporation;167;35;;;;
W. R. Berkley Corporation;587;25;;;;
Western Potash Corp.;1222;20;;;;
Winston Pharmaceuticals, Inc.;100;29;;;;
West Suburban Bancorp, Inc.;1035;27;;;;
Wajax Corporation;308;17;;;;
Webtech Wireless Inc.;102;21;;;;
WesternOne Inc.;1866;15;;;;
Wesdome Gold Mines Ltd.;457;23;;;;
Panache Beverage Inc.;796;21;;;;
ViXS Systems Inc.;1093;17;;;;
Voice Mobility International Inc.;651;33;;;;
Versapay Corporation;1814;20;;;;
Catalina Gold Corp.;208;19;;;;
Valener Inc;912;11;;;;
5N Plus Inc.;116;12;;;;
Valley Republic Bancorp;1025;23;;;;
Maudore Minerals Ltd.;1535;21;;;;
Seven Generations Energy Ltd.;1800;29;;;;
Vogogo Inc.;1651;11;;;;
Greencastle Resources Ltd.;23;26;;;;
Virginia National Bankshares Corporation;387;40;;;;
US Oil Sands Inc.;1984;17;;;;
U.S. Silver & Gold Inc.;1143;23;;;;
U.S. Bancorp;395;12;;;;
Urban Barns Foods Inc.;1678;22;;;;
Urbana Corporation;1472;18;;;;
Urthecast Corp.;816;15;;;;
United Overseas Bank Limited;409;28;;;;
UCB SA;1291;6;;;;
UbiquiTECH Software Corp.;1744;25;;;;
Urban Communications Inc.;1928;25;;;;
Trez Capital Mortgage Investment Corporation;746;44;;;;
Calvin B. Taylor Bankshares, Inc.;760;33;;;;
ClearStream Energy Services Inc.;1479;32;;;;
Tuscany Energy Ltd.;1351;19;;;;
Tsingtao Brewery Company Limited;500;32;;;;
TriStar Gold, Inc.;149;18;;;;
True 2 Beauty Inc.;1774;18;;;;
Trilogy International Partners Inc.;390;35;;;;
Molson Coors Canada Inc.;1085;24;;;;
Molson Coors Canada Inc.;1085;24;;;;
Tourmaline Oil Corp.;1714;20;;;;
TORC Oil & Gas Ltd.;709;19;;;;
TriMetals Mining Inc.;1227;21;;;;
Trimac Transportation Ltd.;967;26;;;;
Tidelands Royalty Trust B;1251;25;;;;
Terra Firma Capital Corporation;25;31;;;;
Fanwei Hengchang Co, Ltd.;1107;25;;;;
Trinity Valley Energy Corp.;955;27;;;;
Tiger Brands Limited;1286;20;;;;
Rockcliff Copper Corporation;630;28;;;;
PAO Severstal;1362;13;;;;
Sandvine Corporation;122;20;;;;
Simavita Limited;849;16;;;;
Constellation Brands, Inc.;370;26;;;;
Stria Lithium Inc.;1815;18;;;;
Solvac S.A.;1443;11;;;;
Sirios Resources Inc.;1741;21;;;;
Sunora Foods Inc.;1666;17;;;;
The Siam Commercial Bank Public Company Limited;806;47;;;;
Sulliden Mining Capital Inc.;870;28;;;;
San Lotus Holding Inc.;1278;22;;;;
Pounce Technologies Inc.;935;24;;;;
Sprott Inc.;1593;11;;;;
Piedmont Community Bank Group, Inc.;1688;35;;;;
Spyglass Resources Corp.;69;24;;;;
Santa Fe Metals Corp.;91;21;;;;
Secure Energy Services Inc.;982;27;;;;
Seven Bank, Ltd.;460;16;;;;
Strad Energy Services Ltd.;283;26;;;;
SDX Energy Inc.;474;15;;;;
ShawCor Ltd.;947;12;;;;
Security California Bancorp;733;27;;;;
Strongbow Exploration Inc.;581;26;;;;
Stellar Biotechnologies, Inc.;125;29;;;;
Sunshine Biopharma, Inc.;81;24;;;;
South Beach Spirits, Inc.;1581;25;;;;
State Bank Corp.;1326;16;;;;
Banco de Sabadell, S.A.;1730;23;;;;
REITMANS CDA LTD;1289;16;;;;
RNC Minerals;74;12;;;;
Rocky Mountain High Brands, Inc.;1848;32;;;;
Regal Lifestyle Communities Inc.;360;32;;;;
Rojo Resources Ltd.;416;19;;;;
Reliant Gold Corp.;1103;18;;;;
River City Bank;1764;15;;;;
The Royal Bank of Scotland Group plc;1205;36;;;;
QuantRx Biomedical Corporation;248;30;;;;
Q-Gold Resources Ltd.;1419;21;;;;
PT BANK PERMATA TBK;346;19;;;;
Pacific West Bank;860;17;;;;
Platinum Group Metals Ltd.;1222;26;;;;
Petroshale Inc.;534;15;;;;
Pascack Bancorp, Inc.;1196;21;;;;
Prumo LogÌstica S.A.;693;20;;;;
Precipitate Gold Corp.;1368;22;;;;
Probe Metals Inc.;227;17;;;;
PT Bank Mandiri (Persero) Tbk;1570;29;;;;
PT Bank Mandiri (Persero) Tbk;1570;29;;;;
Banco Popular EspaÒol, S.A.;1867;27;;;;
Indago Energy Limited;844;21;;;;
Pinetree Capital Ltd.;1487;21;;;;
Plaza Bank;219;10;;;;
Polaris Materials Corporation;795;29;;;;
Park Lawn Corporation;1600;21;;;;
Blink Technologies, Inc.;1547;24;;;;
Paget Minerals Corp.;1215;20;;;;
Pure Gold Mining Inc.;493;21;;;;
Premier Gold Mines Limited;174;26;;;;
ProntoForms Corporation;280;23;;;;
Pediapharm Inc.;59;15;;;;
Probility Media Corporation;1000;27;;;;
Patapsco Bancorp Inc.;711;21;;;;
Patriot Coal Corporation;1763;24;;;;
Pacific Metals Corp.;1606;20;;;;
Primero Mining Corp.;256;20;;;;
Ottawa Bancorp, Inc.;1128;20;;;;
Orefinders Resources Inc.;1963;25;;;;
Osisko Gold Royalties Ltd.;1481;26;;;;
Opsens Inc.;1095;11;;;;
OP Bancorp;819;10;;;;
Omni Bio Pharmaceutical, Inc.;581;29;;;;
OCB Bancorp;452;11;;;;
OrganiGram Holdings Inc.;474;24;;;;
Ocean Wilsons Holdings Limited;1868;30;;;;
NWest Energy Corp.;98;18;;;;
Nautilus Minerals Inc.;1491;22;;;;
National Bank of Canada;371;23;;;;
Neptune Technologies & Bioressources, Inc.;1222;42;;;;
Northern California Bancorp Inc;1563;31;;;;
NAPEC Inc.;591;10;;;;
New Jersey Community Bank;1649;25;;;;
Northern Graphite Corporation;263;29;;;;
Nevada Sunrise Gold Corporation;177;31;;;;
Novadaq Technologies Inc.;1340;25;;;;
North Country Gold Corp.;955;24;;;;
Cona Resources Ltd.;1123;19;;;;
Nebu Resources Inc.;1377;19;;;;
CanElson Drilling Inc.;750;22;;;;
MACKENZIE TAYLOR MIN;155;20;;;;
Catamaran Corporation;1078;21;;;;
DBS Bank Ltd.;1128;13;;;;
Mid-Southern Savings Bank, FSB;1478;30;;;;
Marfrig Global Foods S.A.;1647;25;;;;
Moury Construct SA;1585;18;;;;
Moog Inc.;155;9;;;;
Orange Belgium S.A.;1746;19;;;;
Manhattan Bancorp;808;17;;;;
Midnight Sun Mining Corp;1834;24;;;;
Marlin Gold Mining Ltd.;812;23;;;;
CX Network Group, Inc.;667;22;;;;
Merchant House International Limited;1435;36;;;;
Melexis NV;645;10;;;;
PT Bank Mega Tbk;1522;16;;;;
Mediobanca Banca di Credito Finanziario S.p.A.;356;46;;;;
Monarch Community Bancorp Inc.;996;30;;;;
McCoy Global Inc.;780;17;;;;
Millennium Bankshares Corporation;1292;33;;;;
Mobio Technologies Inc.;1541;23;;;;
MBN Corporation;338;15;;;;
Malbex Resources Inc.;1804;21;;;;
Morris Business Development Company;174;35;;;;
Mail.Ru Group Limited;433;21;;;;
Lydian International Limited;482;28;;;;
Lexington B & L Financial Corp.;1823;31;;;;
LoneStar West Inc;1689;17;;;;
Long Run Exploration Ltd.;1309;25;;;;
Inspira Financial Inc.;404;22;;;;
Lomiko Metals Inc.;1006;18;;;;
Lumenpulse Group;831;16;;;;
Logan International Inc.;53;24;;;;
Largo Resources Ltd.;1848;20;;;;
Canadian Life Companies Split Corp.;940;35;;;;
Lennar Corporation;705;18;;;;
Brompton Lifeco Split Corp.;1030;27;;;;
Life & Banc Split Corp.;301;23;;;;
Crius Energy Trust;1674;18;;;;
Kentucky Bancshares, Inc.;1899;25;;;;
KP Tissue Inc.;88;14;;;;
Kish Bancorp, Inc.;123;18;;;;
Kinepolis Group NV;1205;18;;;;
Kilo Goldmines Ltd.;672;19;;;;
Jazz Resources Inc.;1033;19;;;;
John Marshall Bancorp, Inc.;280;27;;;;
JBS S.A.;1635;8;;;;
Jaxon Minerals Inc.;1115;19;;;;
Jardine Matheson Holdings Limited;781;33;;;;
INVO Bioscience, Inc.;79;21;;;;
International Tower Hill Mines Ltd.;1203;35;;;;
Intertainment Media Inc.;20;24;;;;
InnVest Real Estate Investment Trust;827;36;;;;
Northair Silver Corp.;526;21;;;;
Indorama Ventures Public Company Limited;733;40;;;;
ImmunoVaccine Inc.;1859;18;;;;
Immunotec Inc.;404;14;;;;
Imperial Brands PLC;876;19;;;;
IntelGenx Technologies Corp.;494;28;;;;
IDERA PHARMACEUTICAL;1486;20;;;;
IDM Mining Ltd.;786;15;;;;
IDBI Bank Limited;823;17;;;;
ICTV Brands Inc.;744;16;;;;
IC Potash Corp.;1376;15;;;;
Indiana Business Bancorp;1506;24;;;;
Ion Beam Applications SA;302;24;;;;
Helix Biomedix Inc.;343;19;;;;
Harvest Gold Corporation;1636;24;;;;
Heatherdale Resources Ltd.;217;26;;;;
Hiscox Ltd;1330;10;;;;
HEALTHSOUTH CORP PFD;1340;20;;;;
Hang Seng Bank Limited;321;22;;;;
Happy Creek Minerals Ltd.;93;25;;;;
Honat Bancorp, Inc.;580;19;;;;
Hunt Mining Corp.;901;17;;;;
Hˆegh LNG Holdings Ltd.;1433;23;;;;
Heartland BancCorp;1236;18;;;;
HK Battery Technology, Inc.;442;27;;;;
Hibernia Bancorp, Inc.;27;22;;;;
Heron Resources Limited;171;23;;;;
Highlands Bankshares, Inc.;91;26;;;;
Huntington Bancshares Incorporated;1132;34;;;;
Gear Energy Ltd.;1010;16;;;;
Granite Real Estate Investment Trust;1842;36;;;;
GrandSouth Bancorporation;1384;25;;;;
Graphite One Resources Inc.;1336;27;;;;
The Green PolkaDot Box, Inc.;1452;28;;;;
GLOBAL GREEN INC;1504;16;;;;
Galapagos NV;436;12;;;;
Goldgroup Mining Inc.;1809;21;;;;
Griffin Mining Limited;1147;22;;;;
GEODRILL Limited;1080;16;;;;
Greif, Inc.;1371;11;;;;
GDI Integrated Facility Services Inc.;1216;37;;;;
Gran Colombia Gold Corp.;140;24;;;;
BMTC Group Inc.;1903;15;;;;
Groupe Bruxelles Lambert SA;207;27;;;;
Granada Gold Mine Inc.;979;22;;;;
Fiera Capital Corporation;689;25;;;;
Fireswirl Technologies Inc.;1742;27;;;;
FirstService Corporation;1032;24;;;;
FIRSTAR EXPLRTN CORP;1857;20;;;;
Freehold Royalties Ltd.;1917;23;;;;
Fraternity Community Bancorp, Inc.;876;34;;;;
Kneat Solutions Limited;46;23;;;;
Franco-Nevada Corporation;72;25;;;;
First Northern Community Bancorp;295;32;;;;
Farmers & Merchants Bank of Long Beach;1865;38;;;;
First Menasha Bancshares, Inc.;1436;30;;;;
BioNovelus Inc.;362;15;;;;
Fletcher Building Limited;589;25;;;;
First Colebrook Bancorp, Inc.;222;29;;;;
FOREST CITY;919;11;;;;
First Choice Bank (Cerritos, CA);1271;32;;;;
Frederick County Bancorp, Inc.;356;30;;;;
Fletcher Building Limited;589;25;;;;
First Bancorp;172;13;;;;
Bank of Southern California, N.A.;956;33;;;;
Foraco International SA;569;23;;;;
F J Benjamin Holdings Ltd;85;25;;;;
EVS Broadcast Equipment S.A.;1021;28;;;;
Eaton Vance Global Income Builder NS;1524;36;;;;
Euronav NV;1734;10;;;;
Enterprise Inns plc;1039;19;;;;
EEStor Corporation;1887;18;;;;
Espial Group Inc.;1724;17;;;;
Essential Energy Services Ltd.;1697;30;;;;
Eclipse Residential Mortgage Investment Corporation;219;51;;;;
Enumeral Biomedical Holdings, Inc.;1544;34;;;;
Entest Biomedical, Inc.;1466;23;;;;
Endo International plc;1870;22;;;;
Enablence Technologies Inc.;1217;27;;;;
Bouygues SA;491;11;;;;
ETFS Metal Securities Limited - ETFS Physical PM Basket;0;55;;;;
El Tigre Silver Corp;462;20;;;;
El Nino Ventures Inc.;1516;21;;;;
Encompass Energy Services, Inc.;769;31;;;;
EcoSynthetix Inc.;32;17;;;;
MX Gold Corp.;1561;13;;;;
Duratex S.A.;1611;12;;;;
Desert Star Resources Ltd.;1575;26;;;;
Dividend Select 15 Corp.;730;24;;;;
Dundee Precious Metals Inc.;507;27;;;;
Dalradian Resources Inc.;1876;24;;;;
Diversified Royalty Corp.;179;25;;;;
D'Ieteren SA;211;12;;;;
Dundee Energy Limited;1424;21;;;;
D.E. MASTER BLENDERS;1593;20;;;;
China Xingbang Industry Group Inc.;1087;34;;;;
Canexus Corporation;175;19;;;;
Canadian Utilities Limited;1131;26;;;;
Crescita Therapeutics Inc.;1074;26;;;;
Cortex Business Solutions Inc.;1275;30;;;;
City Bank;50;9;;;;
Cashmere Valley Bank;516;20;;;;
China Shanshui Cement Group Ltd.;4;32;;;;
Crombie Real Estate Investment Trust;1383;36;;;;
Crown Capital Partners Inc.;1489;27;;;;
Companhia Paranaense de Energia - COPEL;510;39;;;;
CPFL Energia S.A.;522;17;;;;
Capital Pacific Bancorp;25;23;;;;
Cofinimmo S.A.;1692;14;;;;
CNOOC Limited;233;13;;;;
Carmanah Technologies Corporation;1824;33;;;;
Coral Gold Resources Ltd.;1024;25;;;;
Cortland Bancorp;101;16;;;;
Chinook Energy Inc.;1822;19;;;;
Cargojet Inc.;176;13;;;;
Canadian High Income Equity Fund;1635;32;;;;
Central Iron Ore Limited;1242;24;;;;
Colliers International Group Inc.;1448;33;;;;
China Construction Bank Corporation;650;35;;;;
Chesapeake Energy Corporation;313;29;;;;
China CITIC Bank Corporation Limited;168;36;;;;
Cardinal Resources, Inc.;945;24;;;;
Plum Creek Timber Co. Inc.;506;26;;;;
Creative Edge Nutrition, Inc.;214;29;;;;
Ford Motor Company;1805;18;;;;
General Electric Company;234;24;;;;
Intrexon Corporation;1987;20;;;;
Microsoft Corporation;210;21;;;;
Exxon Mobil Corporation;708;23;;;;
Intel Corporation;95;17;;;;
Verizon Communications Inc.;486;27;;;;
Citigroup Inc.;952;14;;;;
The Walt Disney Company;1361;23;;;;
The Coca-Cola Company;1247;21;;;;
JPMorgan Chase & Co.;1364;20;;;;
Cisco Systems, Inc.;1442;19;;;;
The Procter & Gamble Company;844;28;;;;
Wells Fargo & Company;192;21;;;;
General Motors Company;1195;22;;;;
McDonald's Corporation;838;22;;;;
Comcast Corporation;517;19;;;;
Sprint Corporation;1212;18;;;;
Caterpillar Inc.;1098;16;;;;
Target Corporation;369;18;;;;
Chevron Corporation;372;19;;;;
Starbucks Corporation;114;21;;;;
Chesapeake Energy Corporation;313;29;;;;
Merck & Co., Inc.;568;17;;;;
Chipotle Mexican Grill, Inc.;1922;28;;;;
United Technologies Corporation;1391;31;;;;
Oracle Corporation;1056;18;;;;
3M Company;22;10;;;;
ConocoPhillips;524;14;;;;
EMC Corporation;23;15;;;;
Deere & Company;1265;15;;;;
Union Pacific Corporation;825;25;;;;
Salesforce.com, inc.;630;20;;;;
Costco Wholesale Corporation;853;28;;;;
Lowe's Companies, Inc.;286;22;;;;
CVS Health Corporation;1243;22;;;;
Lockheed Martin Corporation;650;27;;;;
The Southern Company;313;20;;;;
Halliburton Company;1529;19;;;;
J. C. Penney Company, Inc.;1283;26;;;;
Emerson Electric Co.;190;20;;;;
Consolidated Edison, Inc.;1669;25;;;;
Cardtronics plc;1385;15;;;;
United States Steel Corporation;398;31;;;;
The Dow Chemical Company;361;24;;;;
LinkedIn Corporation;806;20;;;;
NVIDIA Corporation;282;18;;;;
FedEx Corporation;1175;17;;;;
Colgate-Palmolive Company;1106;25;;;;
Sony Corporation;999;16;;;;
Toyota Motor Corporation;612;24;;;;
State Street Corporation;1336;24;;;;
The Mosaic Company;1514;18;;;;
The Travelers Companies, Inc.;211;29;;;;
Kimberly-Clark Corporation;558;26;;;;
Frontier Communications Corporation;4;35;;;;
Celgene Corporation;609;19;;;;
SanDisk Corp.;1746;13;;;;
General Dynamics Corporation;1833;28;;;;
SolarCity Corporation;1987;21;;;;
Monsanto Company;438;16;;;;
Exelon Corporation;337;18;;;;
Duke Energy Corporation;1712;23;;;;
United Continental Holdings, Inc.;1173;33;;;;
Nokia Corporation;1850;17;;;;
Kohl's Corporation;1778;18;;;;
Marathon Oil Corporation;1971;24;;;;
Hewlett Packard Enterprise Company;1124;34;;;;
E*TRADE Financial Corporation;154;29;;;;
Raytheon Company;327;16;;;;
Valero Energy Corporation;1277;25;;;;
Symantec Corporation;821;20;;;;
Devon Energy Corporation;1000;24;;;;
DISH Network Corporation;415;24;;;;
Cerner Corporation;1285;18;;;;
Seagate Technology plc;609;22;;;;
Express Scripts Holding Company;120;31;;;;
Occidental Petroleum Corporation;1903;32;;;;
CSX Corporation;642;15;;;;
Marathon Petroleum Corporation;1681;30;;;;
Cognizant Technology Solutions Corporation;707;42;;;;
The Kroger Co.;1983;14;;;;
Las Vegas Sands Corp.;213;21;;;;
Lam Research Corporation;1969;24;;;;
CBS Corporation;811;15;;;;
Weyerhaeuser Co.;1268;16;;;;
Whirlpool Corporation;1365;21;;;;
CA, Inc.;349;8;;;;
Sears Holdings Corporation;983;26;;;;
Fastenal Company;1121;16;;;;
Time Warner Cable Inc.;143;22;;;;
Realty Income Corporation;1171;25;;;;
International Paper Company;1267;27;;;;
PPL Corporation;1150;15;;;;
Moody's Corporation;1000;19;;;;
GameStop Corp.;1611;14;;;;
CenturyLink, Inc.;921;17;;;;
Honda Motor Co., Ltd.;1650;21;;;;
The EstÈe Lauder Companies Inc.;1378;31;;;;
3D Systems Corporation;285;22;;;;
Capital One Financial Corporation;487;33;;;;
Potash Corporation of Saskatchewan Inc.;538;39;;;;
Corning Incorporated;1505;20;;;;
CF Industries Holdings, Inc.;580;28;;;;
Newmont Mining Corporation;115;26;;;;
Western Digital Corporation;1054;27;;;;
The Goodyear Tire & Rubber Company;1968;34;;;;
KLA-Tencor Corporation;1533;22;;;;
Xerox Corporation;568;17;;;;
E-Commerce China Dangdang Inc.;1994;30;;;;
Chubb Limited;1016;13;;;;
Cal-Maine Foods, Inc.;1412;21;;;;
The Sherwin-Williams Company;476;28;;;;
Regions Financial Corporation;276;29;;;;
Northrop Grumman Corporation;1672;28;;;;
Johnson Controls International plc;1846;34;;;;
Citrix Systems, Inc.;333;20;;;;
The Clorox Company;1854;18;;;;
The Williams Companies, Inc.;1406;28;;;;
Linear Technology Corporation;640;29;;;;
Cardinal Health, Inc.;1346;21;;;;
Norfolk Southern Corporation;574;28;;;;
Andeavor;1166;8;;;;
Sysco Corporation;1599;17;;;;
CME Group Inc.;1189;14;;;;
Ciena Corporation;772;17;;;;
Check Point Software Technologies Ltd.;1157;38;;;;
V.F. Corporation;215;16;;;;
Southern Copper Corporation;1180;27;;;;
Kellogg Company;1084;15;;;;
Hormel Foods Corporation;212;24;;;;
Canadian Solar Inc.;1961;19;;;;
CIM Commercial Trust Corporation;1064;32;;;;
Geron Corporation;489;17;;;;
Stryker Corporation;1457;19;;;;
Range Resources Corporation;868;27;;;;
Campbell Soup Company;1541;21;;;;
Silver Wheaton Corp.;1595;20;;;;
Dollar General Corporation;1106;26;;;;
Seaspan Corporation;1546;19;;;;
Digirad Corporation;821;19;;;;
Cardiovascular Systems, Inc.;876;28;;;;
SINA Corporation;1197;16;;;;
MannKind Corporation;1684;20;;;;
Twenty-First Century Fox, Inc.;908;30;;;;
Cummins Inc.;1715;12;;;;
Carnival Corporation;974;20;;;;
McCormick & Company, Incorporated;2000;33;;;;
The Kraft Heinz Company;323;23;;;;
The New York Times Company;1328;26;;;;
Edwards Lifesciences Corporation;1536;32;;;;
Cigna Corporation;1502;17;;;;
Conagra Brands, Inc.;1804;20;;;;
Weibo Corporation;203;17;;;;
Vulcan Materials Company;1899;24;;;;
News Corporation;541;16;;;;
Coach, Inc.;700;11;;;;
Cleveland-Cliffs Inc.;1335;21;;;;
Nucor Corporation;1079;17;;;;
C.H. Robinson Worldwide, Inc.;110;29;;;;
Ralph Lauren Corporation;1653;24;;;;
McKesson Corporation;1279;20;;;;
Lennar Corporation;705;18;;;;
KKR & Co. L.P.;1376;14;;;;
The Hain Celestial Group, Inc.;852;30;;;;
Dover Corporation;194;17;;;;
Ctrip.com International, Ltd.;1920;29;;;;
CONSOL Energy Inc.;1798;18;;;;
Celldex Therapeutics, Inc.;1019;26;;;;
Cincinnati Financial Corporation;301;32;;;;
NCR Corporation;897;15;;;;
Hecla Mining Company;1787;20;;;;
Newfield Exploration Company;1458;28;;;;
Mallinckrodt Public Limited Company;1929;35;;;;
Lannett Company, Inc.;1628;21;;;;
CarMax Inc.;1686;11;;;;
Hess Corporation;1134;16;;;;
The TJX Companies, Inc.;1278;23;;;;
Spectra Energy Corp;1572;19;;;;
Huntsman Corporation;238;20;;;;
The Hershey Company;135;19;;;;
Eaton Corporation plc;1023;21;;;;
Qihoo 360 Technology Co. Ltd.;1590;29;;;;
Noble Corporation plc;11;21;;;;
Loews Corporation;500;17;;;;
Danaher Corporation;1970;19;;;;
Chimera Investment Corporation;1589;30;;;;
Computer Sciences Corporation;1153;29;;;;
Crocs, Inc.;1005;11;;;;
Crossroads Systems, Inc.;781;24;;;;
Charter Communications, Inc.;1158;28;;;;
Yingli Green Energy Holding Company Limited;895;43;;;;
The Western Union Company;1282;25;;;;
American Outdoor Brands Corporation;1956;35;;;;
Pioneer Natural Resources Company;1220;33;;;;
Navistar International Corporation;240;34;;;;
Eastman Chemical Company;1402;24;;;;
Celator Pharmaceuticals, Inc.;925;29;;;;
Cabela's Incorporated;1360;21;;;;
Tenet Healthcare Corp.;237;22;;;;
Pacific Sunwear of California Inc.;1461;34;;;;
Parker-Hannifin Corporation;1181;27;;;;
Cree, Inc.;541;10;;;;
XOMA Corporation;724;16;;;;
Taiwan Semiconductor Manufacturing Company Limited;148;50;;;;
Tiffany & Co.;313;13;;;;
Tech Data Corporation;722;21;;;;
Southwestern Energy Company;1827;27;;;;
SLM Corporation;686;15;;;;
Sturm, Ruger & Company, Inc.;1840;28;;;;
Janus Capital Group, Inc.;110;25;;;;
The Greenbrier Companies, Inc.;484;30;;;;
Whiting Petroleum Corporation;707;29;;;;
Tractor Supply Company;450;22;;;;
SpartanNash Company;371;19;;;;
Qunar Cayman Islands Limited;1748;28;;;;
QLogic Corp.;529;12;;;;
Lincoln National Corporation;543;28;;;;
Continental Resources, Inc.;328;27;;;;
Cameron International Corporation;248;33;;;;
SunPower Corporation;1036;20;;;;
The Charles Schwab Corporation;1188;30;;;;
FirstEnergy Corp.;705;17;;;;
Entergy Corporation;1837;19;;;;
CEMEX, S.A.B. de C.V.;585;21;;;;
Calumet Specialty Products Partners, L.P.;131;41;;;;
Core Laboratories N.V.;1042;22;;;;
Yanzhou Coal Mining Company Limited;492;35;;;;
Cimarex Energy Co.;701;18;;;;
Sanmina Corporation;1379;19;;;;
NorthStar Realty Finance Corp.;1239;30;;;;
Murphy Oil Corporation;1509;22;;;;
Marsh & McLennan Companies, Inc.;1575;32;;;;
Fluor Corporation;1717;17;;;;
Caesars Entertainment Corporation;199;33;;;;
Integrys Energy Group, Inc.;1633;27;;;;
Six Flags Entertainment Corporation;1098;35;;;;
PVH Corp.;1008;9;;;;
PG&E Corporation;997;16;;;;
Meredith Corporation;1113;20;;;;
Hyatt Hotels Corporation;446;24;;;;
Genuine Parts Company;893;21;;;;
Cedar Fair, L.P.;264;16;;;;
DTE Energy Company;826;18;;;;
Dean Foods Company;1122;18;;;;
Cypress Semiconductor Corporation;627;33;;;;
Canadian Pacific Railway Limited;705;32;;;;
Conn's, Inc.;978;12;;;;
Canadian National Railway Company;374;33;;;;
The Wendy's Company;275;19;;;;
R.R. Donnelley & Sons Company;569;29;;;;
Perrigo Company plc;746;19;;;;
